guinea,kouroussa,deaths,4,8/16/2014
guinea,kouroussa,probable cases,2,8/16/2014
guinea,macenta,cases,53,8/16/2014
guinea,macenta,deaths,32,8/16/2014
guinea,macenta,probable cases,11,8/16/2014
guinea,nzerekore,cases,8,8/16/2014
guinea,nzerekore,deaths,3,8/16/2014
guinea,nzerekore,probable cases,0,8/16/2014
guinea,pita,cases,5,8/16/2014
guinea,pita,deaths,3,8/16/2014
guinea,pita,probable cases,1,8/16/2014
guinea,siguiri,cases,6,8/16/2014
guinea,siguiri,deaths,3,8/16/2014
guinea,siguiri,probable cases,0,8/16/2014
guinea,telimele,cases,26,8/16/2014
guinea,telimele,deaths,10,8/16/2014
guinea,telimele,probable cases,3,8/16/2014
guinea,yomou,cases,5,8/16/2014
guinea,yomou,deaths,2,8/16/2014
guinea,yomou,probable cases,0,8/16/2014
guinea,boffa,cases,24,8/19/2014
guinea,boffa,deaths,16,8/19/2014
guinea,boffa,probable cases,5,8/19/2014
guinea,conakry,cases,103,8/19/2014
guinea,conakry,deaths,45,8/19/2014
guinea,conakry,probable cases,8,8/19/2014
guinea,dabola,cases,4,8/19/2014
guinea,dabola,deaths,4,8/19/2014
guinea,dabola,probable cases,3,8/19/2014
guinea,dinguiraye,cases,1,8/19/2014
guinea,dinguiraye,deaths,1,8/19/2014
guinea,dinguiraye,probable cases,1,8/19/2014
guinea,dubreka,cases,1,8/19/2014
guinea,dubreka,deaths,1,8/19/2014
guinea,dubreka,probable cases,0,8/19/2014
guinea,gueckedou,cases,310,8/19/2014
guinea,gueckedou,deaths,265,8/19/2014
guinea,gueckedou,probable cases,101,8/19/2014
guinea,kissidougou,cases,6,8/19/2014
guinea,kissidougou,deaths,5,8/19/2014
guinea,kissidougou,probable cases,4,8/19/2014
guinea,kouroussa,cases,4,8/19/2014
guinea,kouroussa,deaths,4,8/19/2014
guinea,kouroussa,probable cases,2,8/19/2014
guinea,macenta,cases,93,8/19/2014
guinea,macenta,deaths,37,8/19/2014
guinea,macenta,probable cases,11,8/19/2014
guinea,nzerekore,cases,10,8/19/2014
guinea,nzerekore,deaths,3,8/19/2014
guinea,nzerekore,probable cases,0,8/19/2014
guinea,pita,cases,6,8/19/2014
guinea,pita,deaths,3,8/19/2014
guinea,pita,probable cases,1,8/19/2014
guinea,siguiri,cases,6,8/19/2014
guinea,siguiri,deaths,3,8/19/2014
guinea,siguiri,probable cases,0,8/19/2014
guinea,telimele,cases,26,8/19/2014
guinea,telimele,deaths,10,8/19/2014
guinea,telimele,probable cases,3,8/19/2014
guinea,yomou,cases,5,8/19/2014
guinea,yomou,deaths,2,8/19/2014
guinea,yomou,probable cases,0,8/19/2014
guinea,boffa,cases,25,8/20/2014
guinea,boffa,confirmed cases,20,8/20/2014
guinea,boffa,deaths,,8/20/2014
guinea,boffa,probable cases,5,8/20/2014
guinea,conakry,cases,100,8/20/2014
guinea,conakry,confirmed cases,88,8/20/2014
guinea,conakry,deaths,,8/20/2014
guinea,conakry,probable cases,8,8/20/2014
guinea,dabola,cases,4,8/20/2014
guinea,dabola,confirmed cases,1,8/20/2014
guinea,dabola,deaths,,8/20/2014
guinea,dabola,probable cases,3,8/20/2014
guinea,dinguiraye,cases,1,8/20/2014
guinea,dinguiraye,confirmed cases,0,8/20/2014
guinea,dinguiraye,deaths,,8/20/2014
guinea,dinguiraye,probable cases,1,8/20/2014
guinea,dubreka,cases,1,8/20/2014
guinea,dubreka,confirmed cases,1,8/20/2014
guinea,dubreka,deaths,,8/20/2014
guinea,dubreka,probable cases,0,8/20/2014
guinea,gueckedou,cases,310,8/20/2014
guinea,gueckedou,confirmed cases,206,8/20/2014
guinea,gueckedou,deaths,,8/20/2014
guinea,gueckedou,probable cases,101,8/20/2014
guinea,kissidougou,cases,6,8/20/2014
guinea,kissidougou,confirmed cases,2,8/20/2014
